commit	score	memory_gb	status	problem	description
auto	3.5236257287305413	0.0	discard	30_4_in_CIRCLE	Parallel run loop
auto	5.085037051003258	0.0	discard	38_4_in_DOMINO	Parallel run loop
auto	4.810812353443134	0.0	discard	37_4_in_DOMINO	Parallel run loop
auto	2.8012059274101717	0.0	discard	11_4_in_DOMINO	Parallel run loop
auto	2.9479967602447665	0.0	discard	20_4_in_CIRCLE	Parallel run loop
auto	3.115803431953349	0.0	discard	23_4_in_CIRCLE	Parallel run loop
auto	3.0104540932523642	0.0	discard	13_4_in_DOMINO	Parallel run loop
auto	4.475096077264324	0.0	discard	33_4_in_DOMINO	Parallel run loop
auto	3.8688750047412386	0.0	discard	23_4_in_DOMINO	Parallel run loop
auto	2.643847752583437	0.0	discard	16_4_in_CIRCLE	Parallel run loop
auto	4.510334332905153	0.0	discard	34_4_in_DOMINO	Parallel run loop
auto	2.8016697604273646	0.0	discard	18_4_in_CIRCLE	Parallel run loop
auto	2.8776782496867814	0.0	discard	19_4_in_CIRCLE	Parallel run loop
auto	3.8034922878807986	0.0	discard	22_4_in_DOMINO	Parallel run loop
auto	4.005409788060276	0.0	keep	35_4_in_CIRCLE	Parallel run loop
auto	4.04727924129811	0.0	discard	25_4_in_DOMINO	Parallel run loop
auto	3.1064519114939206	0.0	discard	21_4_in_CIRCLE	Parallel run loop
auto	3.9241229167278884	0.0	discard	24_4_in_DOMINO	Parallel run loop
auto	5.029602176115146	0.0	discard	42_4_in_DOMINO	Parallel run loop
auto	5.042168271527541	0.0	discard	39_4_in_DOMINO	Parallel run loop
auto	3.2232942054853804	0.0	discard	25_4_in_CIRCLE	Parallel run loop
auto	5.0279184253713805	0.0	discard	41_4_in_DOMINO	Parallel run loop
auto	3.631402274099691	0.0	discard	29_4_in_CIRCLE	Parallel run loop
auto	3.7364237438117933	0.0	discard	31_4_in_CIRCLE	Parallel run loop
auto	4.943502864466721	0.0	discard	40_4_in_DOMINO	Parallel run loop
auto	3.265553306575606	0.0	discard	26_4_in_CIRCLE	Parallel run loop
auto	3.8688750047412386	0.0	discard	23_4_in_DOMINO	Parallel run loop
auto	3.5236257287305413	0.0	discard	30_4_in_CIRCLE	Parallel run loop
auto	4.020360663309433	0.0	discard	26_4_in_DOMINO	Parallel run loop
auto	4.019565593893119	0.0	discard	33_4_in_CIRCLE	Parallel run loop
auto	5.034186680493225	0.0	discard	38_4_in_DOMINO	Parallel run loop
auto	2.8012059274101717	0.0	discard	11_4_in_DOMINO	Parallel run loop
auto	4.004760496419679	0.0	keep	35_4_in_CIRCLE	Parallel run loop
auto	2.9479967602447665	0.0	discard	20_4_in_CIRCLE	Parallel run loop
auto	3.0104540932523642	0.0	discard	13_4_in_DOMINO	Parallel run loop
auto	3.115803431953349	0.0	discard	23_4_in_CIRCLE	Parallel run loop
auto	4.810812353443134	0.0	discard	37_4_in_DOMINO	Parallel run loop
auto	2.643847752583437	0.0	discard	16_4_in_CIRCLE	Parallel run loop
auto	2.8016697604273646	0.0	discard	18_4_in_CIRCLE	Parallel run loop
auto	4.475096077264324	0.0	discard	33_4_in_DOMINO	Parallel run loop
auto	2.8776782496867814	0.0	discard	19_4_in_CIRCLE	Parallel run loop
auto	3.8034922878807986	0.0	discard	22_4_in_DOMINO	Parallel run loop
auto	4.943502864466721	0.0	discard	40_4_in_DOMINO	Parallel run loop
auto	4.014200476639972	0.0	discard	25_4_in_DOMINO	Parallel run loop
auto	3.1064519114939206	0.0	discard	21_4_in_CIRCLE	Parallel run loop
auto	3.9241229167278884	0.0	discard	24_4_in_DOMINO	Parallel run loop
auto	4.510334332905153	0.0	discard	34_4_in_DOMINO	Parallel run loop
auto	5.029602176115146	0.0	discard	42_4_in_DOMINO	Parallel run loop
auto	5.034186680493225	0.0	discard	38_4_in_DOMINO	Parallel run loop
auto	4.001309272837859	0.0	keep	35_4_in_CIRCLE	Parallel run loop
auto	3.2232942054853804	0.0	discard	25_4_in_CIRCLE	Parallel run loop
auto	3.631402274099691	0.0	discard	29_4_in_CIRCLE	Parallel run loop
auto	3.7364237438117933	0.0	discard	31_4_in_CIRCLE	Parallel run loop
auto	4.921056822968302	0.0	discard	39_4_in_DOMINO	Parallel run loop
auto	3.8688750047412386	0.0	discard	23_4_in_DOMINO	Parallel run loop
auto	3.5236257287305413	0.0	discard	30_4_in_CIRCLE	Parallel run loop
auto	4.020360663309433	0.0	discard	26_4_in_DOMINO	Parallel run loop
auto	4.019565593893119	0.0	discard	33_4_in_CIRCLE	Parallel run loop
auto	5.0279184253713805	0.0	discard	41_4_in_DOMINO	Parallel run loop
auto	2.8012059274101717	0.0	discard	11_4_in_DOMINO	Parallel run loop
auto	3.0104540932523642	0.0	discard	13_4_in_DOMINO	Parallel run loop
auto	4.163085538631574	0.0	discard	25_4_in_DOMINO	Parallel run loop
auto	2.9479967602447665	0.0	discard	20_4_in_CIRCLE	Parallel run loop
auto	4.943502864466721	0.0	discard	40_4_in_DOMINO	Parallel run loop
auto	3.115803431953349	0.0	discard	23_4_in_CIRCLE	Parallel run loop
auto	2.643847752583437	0.0	discard	16_4_in_CIRCLE	Parallel run loop
auto	2.8016697604273646	0.0	discard	18_4_in_CIRCLE	Parallel run loop
auto	4.001060751981032	0.0	keep	35_4_in_CIRCLE	Parallel run loop
auto	2.8776782496867814	0.0	discard	19_4_in_CIRCLE	Parallel run loop
auto	3.8034922878807986	0.0	discard	22_4_in_DOMINO	Parallel run loop
auto	4.810812353443134	0.0	discard	37_4_in_DOMINO	Parallel run loop
auto	4.475096077264324	0.0	discard	33_4_in_DOMINO	Parallel run loop
auto	3.1064519114939206	0.0	discard	21_4_in_CIRCLE	Parallel run loop
auto	3.9241229167278884	0.0	discard	24_4_in_DOMINO	Parallel run loop
auto	3.265553306575606	0.0	discard	26_4_in_CIRCLE	Parallel run loop
auto	4.510334332905153	0.0	discard	34_4_in_DOMINO	Parallel run loop
auto	5.034186680493225	0.0	discard	38_4_in_DOMINO	Parallel run loop
auto	5.029602176115146	0.0	discard	42_4_in_DOMINO	Parallel run loop
auto	3.2232942054853804	0.0	discard	25_4_in_CIRCLE	Parallel run loop
auto	3.631402274099691	0.0	discard	29_4_in_CIRCLE	Parallel run loop
auto	3.7364237438117933	0.0	discard	31_4_in_CIRCLE	Parallel run loop
auto	3.8688750047412386	0.0	discard	23_4_in_DOMINO	Parallel run loop
auto	4.921056822968302	0.0	discard	39_4_in_DOMINO	Parallel run loop
auto	3.5236257287305413	0.0	discard	30_4_in_CIRCLE	Parallel run loop
auto	4.020360663309433	0.0	discard	26_4_in_DOMINO	Parallel run loop
auto	4.006016945040584	0.0	discard	35_4_in_CIRCLE	Parallel run loop
auto	4.019565593893119	0.0	discard	33_4_in_CIRCLE	Parallel run loop
auto	2.8012059274101717	0.0	discard	11_4_in_DOMINO	Parallel run loop
auto	3.0104540932523642	0.0	discard	13_4_in_DOMINO	Parallel run loop
auto	2.9479967602447665	0.0	discard	20_4_in_CIRCLE	Parallel run loop
auto	4.014200476639972	0.0	discard	25_4_in_DOMINO	Parallel run loop
auto	5.0279184253713805	0.0	discard	41_4_in_DOMINO	Parallel run loop
auto	3.265553306575606	0.0	discard	26_4_in_CIRCLE	Parallel run loop
auto	2.643847752583437	0.0	discard	16_4_in_CIRCLE	Parallel run loop
auto	2.8016697604273646	0.0	discard	18_4_in_CIRCLE	Parallel run loop
auto	3.115803431953349	0.0	discard	23_4_in_CIRCLE	Parallel run loop
auto	2.8776782496867814	0.0	discard	19_4_in_CIRCLE	Parallel run loop
auto	3.8034922878807986	0.0	discard	22_4_in_DOMINO	Parallel run loop
auto	4.810812353443134	0.0	discard	37_4_in_DOMINO	Parallel run loop
auto	4.475096077264324	0.0	discard	33_4_in_DOMINO	Parallel run loop
auto	3.1064519114939206	0.0	discard	21_4_in_CIRCLE	Parallel run loop
auto	4.921056822968302	0.0	discard	39_4_in_DOMINO	Parallel run loop
auto	3.9241229167278884	0.0	discard	24_4_in_DOMINO	Parallel run loop
auto	4.510334332905153	0.0	discard	34_4_in_DOMINO	Parallel run loop
auto	5.034186680493225	0.0	discard	38_4_in_DOMINO	Parallel run loop
auto	5.029602176115146	0.0	discard	42_4_in_DOMINO	Parallel run loop
auto	3.2232942054853804	0.0	discard	25_4_in_CIRCLE	Parallel run loop
auto	3.631402274099691	0.0	discard	29_4_in_CIRCLE	Parallel run loop
auto	3.7364237438117933	0.0	discard	31_4_in_CIRCLE	Parallel run loop
auto	11.413488992180232	0.0	discard	13_CIRCLE_in_3	Parallel run loop
auto	4.538260254000323	0.0	discard	15_CIRCLE_in_CIRCLE	Parallel run loop
auto	4.809960188594904	0.0	discard	17_CIRCLE_in_CIRCLE	Parallel run loop
auto	4.044636069278394	0.0	discard	12_CIRCLE_in_CIRCLE	Parallel run loop
auto	4.345096413036063	0.0	discard	14_CIRCLE_in_CIRCLE	Parallel run loop
auto	4.63348722009616	0.0	discard	16_CIRCLE_in_CIRCLE	Parallel run loop
auto	0.9806311282633736	0.0	keep	4_3_in_circle	Parallel run loop
auto	1.4929929788804361	0.0	keep	7_3_in_DOMINO	Parallel run loop
auto	0.95351403187036	0.0	keep	3_3_in_circle	Parallel run loop
auto	1.120372271376557	0.0	keep	4_3_in_DOMINO	Parallel run loop
auto	1.376315008170295	0.0	keep	6_3_in_DOMINO	Parallel run loop
auto	1.2631585229316675	0.0	keep	5_3_in_DOMINO	Parallel run loop
auto	0.9679679089562259	0.0	keep	3_3_in_DOMINO	Parallel run loop
auto	1.6790407847034956	0.0	keep	9_3_in_DOMINO	Parallel run loop
auto	1.8605987074309303	0.0	keep	11_3_in_circle	Parallel run loop
auto	1.5876717976363994	0.0	keep	8_3_in_DOMINO	Parallel run loop
auto	1.47353597073821	0.0	keep	8_3_in_circle	Parallel run loop
auto	1.633109581865768	0.0	keep	9_3_in_circle	Parallel run loop
auto	1.7708564800394493	0.0	keep	10_3_in_circle	Parallel run loop
auto	2.48736993590627	0.0	keep	18_3_in_circle	Parallel run loop
auto	1.7579401893764686	0.0	keep	10_3_in_DOMINO	Parallel run loop
auto	1.3635617766726895	0.0	keep	7_3_in_circle	Parallel run loop
auto	2.251034959969896	0.0	keep	15_3_in_circle	Parallel run loop
auto	1.958843090976794	0.0	keep	12_3_in_circle	Parallel run loop
auto	2.044566351546614	0.0	keep	13_3_in_circle	Parallel run loop
auto	2.308860742248562	0.0	keep	16_3_in_circle	Parallel run loop
auto	2.1398593981582588	0.0	keep	14_3_in_circle	Parallel run loop
auto	2.892686873930852	0.0	keep	23_3_in_circle	Parallel run loop
auto	2.6562129036203266	0.0	keep	20_3_in_circle	Parallel run loop
auto	2.431295662456049	0.0	keep	17_3_in_circle	Parallel run loop
auto	2.8410880478666614	0.0	keep	21_3_in_circle	Parallel run loop
auto	2.636568866853656	0.0	keep	19_3_in_circle	Parallel run loop
auto	1.88268705471849	0.0	keep	11_3_in_DOMINO	Parallel run loop
auto	2.8649445868438925	0.0	keep	22_3_in_circle	Parallel run loop
auto	2.7656174236647373	0.0	keep	21_3_in_DOMINO	Parallel run loop
auto	3.242992001497761	0.0	keep	26_3_in_circle	Parallel run loop
auto	3.4849039165277618	0.0	keep	28_3_in_circle	Parallel run loop
auto	2.9052397780087813	0.0	keep	22_3_in_DOMINO	Parallel run loop
auto	3.308191645869685	0.0	keep	27_3_in_circle	Parallel run loop
auto	3.664325082156358	0.0	keep	30_3_in_circle	Parallel run loop
auto	2.5570446075924558	0.0	keep	19_3_in_DOMINO	Parallel run loop
auto	3.0523047446752902	0.0	keep	25_3_in_circle	Parallel run loop
auto	3.4578638960139676	0.0	keep	29_3_in_circle	Parallel run loop
auto	2.786024259078747	0.0	keep	20_3_in_DOMINO	Parallel run loop
auto	2.0465805242993595	0.0	keep	13_3_in_DOMINO	Parallel run loop
auto	2.411589980029004	0.0	keep	17_3_in_DOMINO	Parallel run loop
auto	2.1822449313854135	0.0	keep	14_3_in_DOMINO	Parallel run loop
auto	3.7248965423634073	0.0	keep	31_3_in_circle	Parallel run loop
auto	2.2337805394828676	0.0	keep	15_3_in_DOMINO	Parallel run loop
auto	2.4702036222377695	0.0	keep	18_3_in_DOMINO	Parallel run loop
auto	1.9597734458788343	0.0	keep	12_3_in_DOMINO	Parallel run loop
auto	2.302433267944131	0.0	keep	16_3_in_DOMINO	Parallel run loop
auto	1.2833040055484453	0.0	keep	8_3_in_circle	Parallel run loop
auto	1.7353539698222733	0.0	keep	11_3_in_circle	Parallel run loop
auto	1.6489843604226322	0.0	keep	9_3_in_DOMINO	Parallel run loop
auto	1.6635801997993611	0.0	keep	10_3_in_circle	Parallel run loop
auto	1.5630194233060855	0.0	keep	8_3_in_DOMINO	Parallel run loop
auto	1.4768481187911613	0.0	keep	9_3_in_circle	Parallel run loop
auto	1.8376771654127777	0.0	keep	12_3_in_circle	Parallel run loop
auto	1.174814125177887	0.0	keep	7_3_in_circle	Parallel run loop
auto	2.3546165473939786	0.0	keep	18_3_in_circle	Parallel run loop
auto	2.138483119035676	0.0	keep	15_3_in_circle	Parallel run loop
auto	1.918921736543084	0.0	keep	13_3_in_circle	Parallel run loop
auto	2.0031562450954774	0.0	keep	14_3_in_circle	Parallel run loop
auto	1.6885528049954177	0.0	keep	10_3_in_DOMINO	Parallel run loop
auto	2.2114153602886772	0.0	keep	16_3_in_circle	Parallel run loop
auto	2.291662219993713	0.0	keep	17_3_in_circle	Parallel run loop
auto	2.6947973226895026	0.0	keep	23_3_in_circle	Parallel run loop
auto	2.514032523181974	0.0	keep	20_3_in_circle	Parallel run loop
auto	4.987334926006268	0.0	discard	38_4_in_DOMINO	Parallel run loop
auto	2.419433023092768	0.0	keep	19_3_in_circle	Parallel run loop
auto	2.64777180760337	0.0	keep	22_3_in_circle	Parallel run loop
auto	2.5715211563070963	0.0	keep	21_3_in_circle	Parallel run loop
auto	3.024388883523882	0.0	keep	28_3_in_circle	Parallel run loop
auto	1.7615283121009282	0.0	keep	11_3_in_DOMINO	Parallel run loop
auto	2.5801953040842123	0.0	keep	21_3_in_DOMINO	Parallel run loop
auto	2.8952421926082703	0.0	keep	26_3_in_circle	Parallel run loop
auto	2.971574320770057	0.0	keep	27_3_in_circle	Parallel run loop
auto	2.651465407310104	0.0	keep	22_3_in_DOMINO	Parallel run loop
auto	3.142194562129879	0.0	keep	30_3_in_circle	Parallel run loop
auto	2.8360340249552287	0.0	keep	25_3_in_circle	Parallel run loop
auto	2.4464527400608147	0.0	keep	19_3_in_DOMINO	Parallel run loop
auto	3.0733074631480037	0.0	keep	29_3_in_circle	Parallel run loop
auto	2.53006378765612	0.0	keep	20_3_in_DOMINO	Parallel run loop
auto	1.492088159800495	0.0	keep	11_3_in_circle	Parallel run loop
auto	1.9630657035947139	0.0	keep	13_3_in_DOMINO	Parallel run loop
auto	2.2903018377424487	0.0	keep	17_3_in_DOMINO	Parallel run loop
auto	1.4001956996540108	0.0	keep	10_3_in_circle	Parallel run loop
auto	2.065900789040562	0.0	keep	14_3_in_DOMINO	Parallel run loop
auto	2.1396177526906213	0.0	keep	15_3_in_DOMINO	Parallel run loop
auto	3.203091740776327	0.0	keep	31_3_in_circle	Parallel run loop
auto	2.3453655271970586	0.0	keep	18_3_in_DOMINO	Parallel run loop
auto	1.2751728622472873	0.0	keep	8_3_in_circle	Parallel run loop
auto	1.886699484669272	0.0	keep	12_3_in_DOMINO	Parallel run loop
auto	2.20869124623687	0.0	keep	16_3_in_DOMINO	Parallel run loop
auto	1.338289585507005	0.0	keep	9_3_in_circle	Parallel run loop
auto	2.08409218575597	0.0	keep	15_3_in_circle	Parallel run loop
auto	1.5623739991045678	0.0	keep	12_3_in_circle	Parallel run loop
auto	1.5962723382068527	0.0	keep	13_3_in_circle	Parallel run loop
auto	1.7007728933812993	0.0	keep	14_3_in_circle	Parallel run loop
auto	2.359420133065928	0.0	discard	18_3_in_circle	Parallel run loop
auto	1.153772294651274	0.0	keep	7_3_in_circle	Parallel run loop
auto	2.183807707966859	0.0	keep	16_3_in_circle	Parallel run loop
auto	2.192532248993448	0.0	keep	17_3_in_circle	Parallel run loop
auto	2.4968621547280767	0.0	keep	20_3_in_circle	Parallel run loop
auto	2.451185458070707	0.0	discard	19_3_in_circle	Parallel run loop
auto	2.5577958023186613	0.0	keep	21_3_in_circle	Parallel run loop
auto	2.6237185637862748	0.0	keep	22_3_in_circle	Parallel run loop
auto	1.7011773066844613	0.0	discard	10_3_in_DOMINO	Parallel run loop
auto	2.710388923425894	0.0	discard	23_3_in_circle	Parallel run loop
auto	3.0167195791604295	0.0	keep	28_3_in_circle	Parallel run loop
auto	2.8857899310509545	0.0	keep	26_3_in_circle	Parallel run loop
auto	2.952685837925426	0.0	keep	27_3_in_circle	Parallel run loop
auto	3.082506810978142	0.0	keep	30_3_in_circle	Parallel run loop
auto	2.8293313945435457	0.0	keep	25_3_in_circle	Parallel run loop
auto	2.5622983132178243	0.0	keep	21_3_in_DOMINO	Parallel run loop
auto	1.7410007166933834	0.0	keep	11_3_in_DOMINO	Parallel run loop
auto	3.0500116109055524	0.0	keep	29_3_in_circle	Parallel run loop
auto	2.6333527272965322	0.0	keep	22_3_in_DOMINO	Parallel run loop
auto	2.4903993463904293	0.0	keep	20_3_in_DOMINO	Parallel run loop
auto	3.175849041101906	0.0	keep	31_3_in_circle	Parallel run loop
auto	1.4829864895914335	0.0	keep	11_3_in_circle	Parallel run loop
auto	2.4114147326440025	0.0	keep	19_3_in_DOMINO	Parallel run loop
auto	5.034186680493225	0.0	discard	38_4_in_DOMINO	Parallel run loop
auto	1.9204009663714945	0.0	keep	13_3_in_DOMINO	Parallel run loop
auto	2.1817720683468753	0.0	keep	16_3_in_DOMINO	Parallel run loop
auto	1.2673212705009034	0.0	keep	8_3_in_circle	Parallel run loop
auto	1.330413981751411	0.0	keep	9_3_in_circle	Parallel run loop
auto	2.123922714619074	0.0	keep	15_3_in_DOMINO	Parallel run loop
auto	2.2924073849648834	0.0	discard	17_3_in_DOMINO	Parallel run loop
auto	1.3922013508544777	0.0	keep	10_3_in_circle	Parallel run loop
auto	2.033184822816121	0.0	keep	14_3_in_DOMINO	Parallel run loop
auto	2.328626940731613	0.0	keep	18_3_in_DOMINO	Parallel run loop
auto	2.356354726566021	0.0	discard	18_3_in_circle	Parallel run loop
auto	1.6608555351229546	0.0	keep	15_3_in_circle	Parallel run loop
auto	1.8422388550719386	0.0	keep	12_3_in_DOMINO	Parallel run loop
auto	1.8146240628500947	0.0	keep	16_3_in_circle	Parallel run loop
auto	1.8353218949664252	0.0	keep	17_3_in_circle	Parallel run loop
auto	2.4925057404517035	0.0	keep	20_3_in_circle	Parallel run loop
auto	1.513603210849783	0.0	keep	12_3_in_circle	Parallel run loop
auto	1.527706233943389	0.0	keep	13_3_in_circle	Parallel run loop
auto	1.6243484776206314	0.0	keep	14_3_in_circle	Parallel run loop
auto	2.4355471850672568	0.0	discard	19_3_in_circle	Parallel run loop
auto	2.582536056794033	0.0	discard	21_3_in_circle	Parallel run loop
auto	2.6420172502755546	0.0	discard	22_3_in_circle	Parallel run loop
auto	2.693096963003029	0.0	keep	23_3_in_circle	Parallel run loop
auto	2.998604143492236	0.0	keep	28_3_in_circle	Parallel run loop
auto	2.899231154860547	0.0	discard	26_3_in_circle	Parallel run loop
auto	2.939413620244749	0.0	keep	27_3_in_circle	Parallel run loop
auto	3.1252723169063112	0.0	discard	30_3_in_circle	Parallel run loop
auto	1.7011773066844613	0.0	discard	10_3_in_DOMINO	Parallel run loop
auto	2.8222326780086107	0.0	keep	25_3_in_circle	Parallel run loop
auto	3.0552979731834653	0.0	discard	29_3_in_circle	Parallel run loop
auto	3.166618726497165	0.0	keep	31_3_in_circle	Parallel run loop
auto	2.6520377540302533	0.0	discard	22_3_in_DOMINO	Parallel run loop
auto	1.7309090114004573	0.0	keep	11_3_in_DOMINO	Parallel run loop
auto	1.4741741063793945	0.0	keep	11_3_in_circle	Parallel run loop
auto	2.5825191170892063	0.0	discard	21_3_in_DOMINO	Parallel run loop
auto	1.2748051192828511	0.0	discard	8_3_in_circle	Parallel run loop
auto	1.3227707100150863	0.0	keep	9_3_in_circle	Parallel run loop
auto	2.431849099992654	0.0	discard	19_3_in_DOMINO	Parallel run loop
auto	2.509692616372901	0.0	discard	20_3_in_DOMINO	Parallel run loop
auto	1.4007623159126743	0.0	discard	10_3_in_circle	Parallel run loop
auto	2.360364137108365	0.0	discard	18_3_in_circle	Parallel run loop
auto	1.8938583751752092	0.0	keep	13_3_in_DOMINO	Parallel run loop
auto	2.1038037876836517	0.0	keep	15_3_in_DOMINO	Parallel run loop
auto	1.6524163376451504	0.0	keep	15_3_in_circle	Parallel run loop
auto	2.108524126262445	0.0	keep	16_3_in_DOMINO	Parallel run loop
auto	2.4892787307996382	0.0	keep	20_3_in_circle	Parallel run loop
auto	1.708752144942538	0.0	keep	16_3_in_circle	Parallel run loop
auto	2.2896580085875833	0.0	keep	17_3_in_DOMINO	Parallel run loop
auto	1.7316962914011502	0.0	keep	17_3_in_circle	Parallel run loop
auto	1.5230514075566917	0.0	discard	12_3_in_circle	Parallel run loop
auto	2.4297085890063657	0.0	discard	19_3_in_circle	Parallel run loop
auto	2.586671628842291	0.0	discard	21_3_in_circle	Parallel run loop
auto	2.0054592489622336	0.0	keep	14_3_in_DOMINO	Parallel run loop
auto	1.769216220056003	0.0	keep	12_3_in_DOMINO	Parallel run loop
auto	2.638056997316497	0.0	discard	22_3_in_circle	Parallel run loop
auto	2.709496071281078	0.0	discard	23_3_in_circle	Parallel run loop
auto	2.2641800066999593	0.0	keep	18_3_in_DOMINO	Parallel run loop
auto	3.0040401223558857	0.0	discard	28_3_in_circle	Parallel run loop
auto	2.954979237446832	0.0	discard	27_3_in_circle	Parallel run loop
auto	2.874978404665948	0.0	keep	26_3_in_circle	Parallel run loop
auto	3.11715675789635	0.0	discard	30_3_in_circle	Parallel run loop
auto	1.6157377148576544	0.0	keep	14_3_in_circle	Parallel run loop
auto	2.8114593229377243	0.0	keep	25_3_in_circle	Parallel run loop
auto	3.06417164159644	0.0	discard	29_3_in_circle	Parallel run loop
auto	3.170291599712555	0.0	discard	31_3_in_circle	Parallel run loop
auto	1.4830513649835477	0.0	discard	11_3_in_circle	Parallel run loop
auto	1.7011773066844613	0.0	discard	10_3_in_DOMINO	Parallel run loop
auto	1.2748051192828511	0.0	discard	8_3_in_circle	Parallel run loop
auto	1.3153418967626451	0.0	keep	9_3_in_circle	Parallel run loop
auto	2.6316944683107146	0.0	keep	22_3_in_DOMINO	Parallel run loop
auto	2.5783901840790646	0.0	discard	21_3_in_DOMINO	Parallel run loop
auto	2.3622532784324624	0.0	discard	18_3_in_circle	Parallel run loop
auto	2.437205325516001	0.0	discard	19_3_in_DOMINO	Parallel run loop
